"Activity" "Subject" "Variable" "MeanValue"
"Laying" 19 "Time_Mean_Body_Gyro_Jerk_Y" -0.0371476597051807
"Walking" 20 "Time_Mean_Body_Gyro_Jerk_Y" -0.0514175758627451
"WalkingUp" 20 "Time_Mean_Body_Gyro_Jerk_Y" -0.0189816250372549
"WalkingDown" 20 "Time_Mean_Body_Gyro_Jerk_Y" -0.0577371504488889
"Sitting" 20 "Time_Mean_Body_Gyro_Jerk_Y" -0.0407299244348485
"Standing" 20 "Time_Mean_Body_Gyro_Jerk_Y" -0.0432152397506849
"Laying" 20 "Time_Mean_Body_Gyro_Jerk_Y" -0.038776298
"Walking" 21 "Time_Mean_Body_Gyro_Jerk_Y" -0.0515650260576923
"WalkingUp" 21 "Time_Mean_Body_Gyro_Jerk_Y" -0.0132022768074468
"WalkingDown" 21 "Time_Mean_Body_Gyro_Jerk_Y" -0.07359521674
"Sitting" 21 "Time_Mean_Body_Gyro_Jerk_Y" -0.0391483428502824
"Standing" 21 "Time_Mean_Body_Gyro_Jerk_Y" -0.0404300756516854
"Laying" 21 "Time_Mean_Body_Gyro_Jerk_Y" -0.0346275066055556
"Walking" 22 "Time_Mean_Body_Gyro_Jerk_Y" -0.0321910702173913
"WalkingUp" 22 "Time_Mean_Body_Gyro_Jerk_Y" -0.0381312609738095
"WalkingDown" 22 "Time_Mean_Body_Gyro_Jerk_Y" -0.0355171408083333
"Sitting" 22 "Time_Mean_Body_Gyro_Jerk_Y" -0.0423409822741935
"Standing" 22 "Time_Mean_Body_Gyro_Jerk_Y" -0.0420998733444444
"Laying" 22 "Time_Mean_Body_Gyro_Jerk_Y" -0.037608730565
"Walking" 23 "Time_Mean_Body_Gyro_Jerk_Y" -0.0516704755661017
"WalkingUp" 23 "Time_Mean_Body_Gyro_Jerk_Y" -0.0523943787039216
"WalkingDown" 23 "Time_Mean_Body_Gyro_Jerk_Y" -0.0352891614740741
"Sitting" 23 "Time_Mean_Body_Gyro_Jerk_Y" -0.0434602554691176
"Standing" 23 "Time_Mean_Body_Gyro_Jerk_Y" -0.0416774165735294
"Laying" 23 "Time_Mean_Body_Gyro_Jerk_Y" -0.0372449750569444
"Walking" 24 "Time_Mean_Body_Gyro_Jerk_Y" -0.0502895008551724
"WalkingUp" 24 "Time_Mean_Body_Gyro_Jerk_Y" -0.0317350582050847
"WalkingDown" 24 "Time_Mean_Body_Gyro_Jerk_Y" -0.0291766311418182
"Sitting" 24 "Time_Mean_Body_Gyro_Jerk_Y" -0.040616936
"Standing" 24 "Time_Mean_Body_Gyro_Jerk_Y" -0.0431738608
"Laying" 24 "Time_Mean_Body_Gyro_Jerk_Y" -0.0382323710416667
"Walking" 25 "Time_Mean_Body_Gyro_Jerk_Y" -0.0398986518064865
"WalkingUp" 25 "Time_Mean_Body_Gyro_Jerk_Y" -0.0281452998369231
"WalkingDown" 25 "Time_Mean_Body_Gyro_Jerk_Y" -0.0415203345874138
"Sitting" 25 "Time_Mean_Body_Gyro_Jerk_Y" -0.0391651423907692
"Standing" 25 "Time_Mean_Body_Gyro_Jerk_Y" -0.0418294632148649
"Laying" 25 "Time_Mean_Body_Gyro_Jerk_Y" -0.0426718870280822
"Walking" 26 "Time_Mean_Body_Gyro_Jerk_Y" -0.0456538283033898
"WalkingUp" 26 "Time_Mean_Body_Gyro_Jerk_Y" -0.0386244096705455
"WalkingDown" 26 "Time_Mean_Body_Gyro_Jerk_Y" -0.037268109685
"Sitting" 26 "Time_Mean_Body_Gyro_Jerk_Y" -0.0403070205666667
"Standing" 26 "Time_Mean_Body_Gyro_Jerk_Y" -0.0409011992972973
"Laying" 26 "Time_Mean_Body_Gyro_Jerk_Y" -0.0396682720394737
"Walking" 27 "Time_Mean_Body_Gyro_Jerk_Y" -0.0476974404561403
"WalkingUp" 27 "Time_Mean_Body_Gyro_Jerk_Y" -0.0509235220237255
"WalkingDown" 27 "Time_Mean_Body_Gyro_Jerk_Y" -0.0642023574227273
"Sitting" 27 "Time_Mean_Body_Gyro_Jerk_Y" -0.0396410809285714
"Standing" 27 "Time_Mean_Body_Gyro_Jerk_Y" -0.0417471753375
"Laying" 27 "Time_Mean_Body_Gyro_Jerk_Y" -0.0362186160902703
"Walking" 28 "Time_Mean_Body_Gyro_Jerk_Y" -0.0515394449611111
"WalkingUp" 28 "Time_Mean_Body_Gyro_Jerk_Y" -0.0492552129156863
"WalkingDown" 28 "Time_Mean_Body_Gyro_Jerk_Y" -0.0570410865136957
"Sitting" 28 "Time_Mean_Body_Gyro_Jerk_Y" -0.0408007786402778
"Standing" 28 "Time_Mean_Body_Gyro_Jerk_Y" -0.0431364662518987
"Laying" 28 "Time_Mean_Body_Gyro_Jerk_Y" -0.03560100499625
"Walking" 29 "Time_Mean_Body_Gyro_Jerk_Y" -0.0479898124113208
"WalkingUp" 29 "Time_Mean_Body_Gyro_Jerk_Y" -0.0511035119816327
"WalkingDown" 29 "Time_Mean_Body_Gyro_Jerk_Y" -0.0671482305364583
"Sitting" 29 "Time_Mean_Body_Gyro_Jerk_Y" -0.040001843485
"Standing" 29 "Time_Mean_Body_Gyro_Jerk_Y" -0.0405110578461538
"Laying" 29 "Time_Mean_Body_Gyro_Jerk_Y" -0.0386768295072464
"Walking" 30 "Time_Mean_Body_Gyro_Jerk_Y" -0.0617028868769231
"WalkingUp" 30 "Time_Mean_Body_Gyro_Jerk_Y" -0.0141113353615385
"WalkingDown" 30 "Time_Mean_Body_Gyro_Jerk_Y" -0.0496807640258064
"Sitting" 30 "Time_Mean_Body_Gyro_Jerk_Y" -0.0407930587264516
"Standing" 30 "Time_Mean_Body_Gyro_Jerk_Y" -0.0437759700423729
"Laying" 30 "Time_Mean_Body_Gyro_Jerk_Y" -0.0384875867528571
"Walking" 1 "Time_Mean_Body_Gyro_Jerk_Z" -0.0461309295021053
"WalkingUp" 1 "Time_Mean_Body_Gyro_Jerk_Z" -0.0407125527654717
"WalkingDown" 1 "Time_Mean_Body_Gyro_Jerk_Z" -0.0270461061061224
"Sitting" 1 "Time_Mean_Body_Gyro_Jerk_Z" -0.046702627
"Standing" 1 "Time_Mean_Body_Gyro_Jerk_Z" -0.0489505466716981
"Laying" 1 "Time_Mean_Body_Gyro_Jerk_Z" -0.0740501211
"Walking" 2 "Time_Mean_Body_Gyro_Jerk_Z" -0.0514939156830508
"WalkingUp" 2 "Time_Mean_Body_Gyro_Jerk_Z" -0.0445157481625
"WalkingDown" 2 "Time_Mean_Body_Gyro_Jerk_Z" -0.0710229816893617
"Sitting" 2 "Time_Mean_Body_Gyro_Jerk_Z" -0.04358509665
"Standing" 2 "Time_Mean_Body_Gyro_Jerk_Z" -0.0546539479425926
"Laying" 2 "Time_Mean_Body_Gyro_Jerk_Z" -0.0701783020833333
"Walking" 3 "Time_Mean_Body_Gyro_Jerk_Z" -0.0503616100815517
"WalkingUp" 3 "Time_Mean_Body_Gyro_Jerk_Z" -0.0498180874305085
"WalkingDown" 3 "Time_Mean_Body_Gyro_Jerk_Z" -0.0416193131122449
"Sitting" 3 "Time_Mean_Body_Gyro_Jerk_Z" -0.0590079966686538
"Standing" 3 "Time_Mean_Body_Gyro_Jerk_Z" -0.0416832156688525
"Laying" 3 "Time_Mean_Body_Gyro_Jerk_Z" -0.06873387
"Walking" 4 "Time_Mean_Body_Gyro_Jerk_Z" -0.0551166852766667
"WalkingUp" 4 "Time_Mean_Body_Gyro_Jerk_Z" -0.0722496260807692
"WalkingDown" 4 "Time_Mean_Body_Gyro_Jerk_Z" -0.0492836435688889
"Sitting" 4 "Time_Mean_Body_Gyro_Jerk_Z" -0.0489964351672
"Standing" 4 "Time_Mean_Body_Gyro_Jerk_Z" -0.0490753497867857
"Laying" 4 "Time_Mean_Body_Gyro_Jerk_Z" -0.0712156288333333
"Walking" 5 "Time_Mean_Body_Gyro_Jerk_Z" -0.0482679596035714
"WalkingUp" 5 "Time_Mean_Body_Gyro_Jerk_Z" -0.0534895401
"WalkingDown" 5 "Time_Mean_Body_Gyro_Jerk_Z" -0.0399656935617021
"Sitting" 5 "Time_Mean_Body_Gyro_Jerk_Z" -0.0487714733568182
"Standing" 5 "Time_Mean_Body_Gyro_Jerk_Z" -0.0422221341625
"Laying" 5 "Time_Mean_Body_Gyro_Jerk_Z" -0.07083096875
"Walking" 6 "Time_Mean_Body_Gyro_Jerk_Z" -0.0539597284210526
"WalkingUp" 6 "Time_Mean_Body_Gyro_Jerk_Z" -0.0576800048435294
"WalkingDown" 6 "Time_Mean_Body_Gyro_Jerk_Z" -0.0372228650416667
"Sitting" 6 "Time_Mean_Body_Gyro_Jerk_Z" -0.0465504310978182
"Standing" 6 "Time_Mean_Body_Gyro_Jerk_Z" -0.0506432189438596
"Laying" 6 "Time_Mean_Body_Gyro_Jerk_Z" -0.0717774743859649
"Walking" 7 "Time_Mean_Body_Gyro_Jerk_Z" -0.0495713093294737
"WalkingUp" 7 "Time_Mean_Body_Gyro_Jerk_Z" -0.072451747827451
"WalkingDown" 7 "Time_Mean_Body_Gyro_Jerk_Z" -0.0789469342553192
"Sitting" 7 "Time_Mean_Body_Gyro_Jerk_Z" -0.0454566269166667
"Standing" 7 "Time_Mean_Body_Gyro_Jerk_Z" -0.0545390015471698
"Laying" 7 "Time_Mean_Body_Gyro_Jerk_Z" -0.0671901794615385
"Walking" 8 "Time_Mean_Body_Gyro_Jerk_Z" -0.0522683965333333
"WalkingUp" 8 "Time_Mean_Body_Gyro_Jerk_Z" -0.0534090382439024
"WalkingDown" 8 "Time_Mean_Body_Gyro_Jerk_Z" -0.0867903297078947
"Sitting" 8 "Time_Mean_Body_Gyro_Jerk_Z" -0.0445732240217391
"Standing" 8 "Time_Mean_Body_Gyro_Jerk_Z" -0.0478483225666667
"Laying" 8 "Time_Mean_Body_Gyro_Jerk_Z" -0.0694123150925926
"Walking" 9 "Time_Mean_Body_Gyro_Jerk_Z" -0.0633406620592308
"WalkingUp" 9 "Time_Mean_Body_Gyro_Jerk_Z" -0.0236327911183673
"WalkingDown" 9 "Time_Mean_Body_Gyro_Jerk_Z" -0.0678080598785714
"Sitting" 9 "Time_Mean_Body_Gyro_Jerk_Z" -0.052841489994
"Standing" 9 "Time_Mean_Body_Gyro_Jerk_Z" -0.0575743131488889
"Laying" 9 "Time_Mean_Body_Gyro_Jerk_Z" -0.0569490475
"Walking" 10 "Time_Mean_Body_Gyro_Jerk_Z" -0.0611262928849057
"WalkingUp" 10 "Time_Mean_Body_Gyro_Jerk_Z" -0.036502173787234
"WalkingDown" 10 "Time_Mean_Body_Gyro_Jerk_Z" -0.0720413112078947
"Sitting" 10 "Time_Mean_Body_Gyro_Jerk_Z" -0.048941191502963
"Standing" 10 "Time_Mean_Body_Gyro_Jerk_Z" -0.0584162547045455
"Laying" 10 "Time_Mean_Body_Gyro_Jerk_Z" -0.0590744912758621
"Walking" 11 "Time_Mean_Body_Gyro_Jerk_Z" -0.0342677451
"WalkingUp" 11 "Time_Mean_Body_Gyro_Jerk_Z" -0.046076149625
"WalkingDown" 11 "Time_Mean_Body_Gyro_Jerk_Z" -0.0373048405934783
"Sitting" 11 "Time_Mean_Body_Gyro_Jerk_Z" -0.0505395462396226
"Standing" 11 "Time_Mean_Body_Gyro_Jerk_Z" -0.0524732752340426
"Laying" 11 "Time_Mean_Body_Gyro_Jerk_Z" -0.0666957489649123
"Walking" 12 "Time_Mean_Body_Gyro_Jerk_Z" -0.0467338151926
"WalkingUp" 12 "Time_Mean_Body_Gyro_Jerk_Z" -0.0653167291865385
"WalkingDown" 12 "Time_Mean_Body_Gyro_Jerk_Z" -0.0653239980021739
"Sitting" 12 "Time_Mean_Body_Gyro_Jerk_Z" -0.0515634091411765
"Standing" 12 "Time_Mean_Body_Gyro_Jerk_Z" -0.0482863736885246
"Laying" 12 "Time_Mean_Body_Gyro_Jerk_Z" -0.0678909002816667
"Walking" 13 "Time_Mean_Body_Gyro_Jerk_Z" -0.0636693233473684
"WalkingUp" 13 "Time_Mean_Body_Gyro_Jerk_Z" -0.0661653916327273
"WalkingDown" 13 "Time_Mean_Body_Gyro_Jerk_Z" -0.0512020476
"Sitting" 13 "Time_Mean_Body_Gyro_Jerk_Z" -0.0466121595938776
"Standing" 13 "Time_Mean_Body_Gyro_Jerk_Z" -0.053926078122807
"Laying" 13 "Time_Mean_Body_Gyro_Jerk_Z" -0.0648770419677419
"Walking" 14 "Time_Mean_Body_Gyro_Jerk_Z" -0.0388825919508475
"WalkingUp" 14 "Time_Mean_Body_Gyro_Jerk_Z" -0.0137237620296296
"WalkingDown" 14 "Time_Mean_Body_Gyro_Jerk_Z" -0.0615978795422222
"Sitting" 14 "Time_Mean_Body_Gyro_Jerk_Z" -0.0520121608148148
"Standing" 14 "Time_Mean_Body_Gyro_Jerk_Z" -0.0509036177765
"Laying" 14 "Time_Mean_Body_Gyro_Jerk_Z" -0.0566171868039216
"Walking" 15 "Time_Mean_Body_Gyro_Jerk_Z" -0.0510976492333333
"WalkingUp" 15 "Time_Mean_Body_Gyro_Jerk_Z" -0.0767242496041667
"WalkingDown" 15 "Time_Mean_Body_Gyro_Jerk_Z" -0.0339213064857143
"Sitting" 15 "Time_Mean_Body_Gyro_Jerk_Z" -0.0524148341983051
"Standing" 15 "Time_Mean_Body_Gyro_Jerk_Z" -0.052278397190566
"Laying" 15 "Time_Mean_Body_Gyro_Jerk_Z" -0.0624334556236111
"Walking" 16 "Time_Mean_Body_Gyro_Jerk_Z" -0.0532986670705882
"WalkingUp" 16 "Time_Mean_Body_Gyro_Jerk_Z" -0.035416300054902
"WalkingDown" 16 "Time_Mean_Body_Gyro_Jerk_Z" -0.0612136932929787
"Sitting" 16 "Time_Mean_Body_Gyro_Jerk_Z" -0.0588371273536232
"Standing" 16 "Time_Mean_Body_Gyro_Jerk_Z" -0.0544335294410256
"Laying" 16 "Time_Mean_Body_Gyro_Jerk_Z" -0.0576790435142857
"Walking" 17 "Time_Mean_Body_Gyro_Jerk_Z" -0.0513807166754098
"WalkingUp" 17 "Time_Mean_Body_Gyro_Jerk_Z" -0.0223482086545833
"WalkingDown" 17 "Time_Mean_Body_Gyro_Jerk_Z" -0.0582518846641304
"Sitting" 17 "Time_Mean_Body_Gyro_Jerk_Z" -0.051090324421875
"Standing" 17 "Time_Mean_Body_Gyro_Jerk_Z" -0.0546331330897436
"Laying" 17 "Time_Mean_Body_Gyro_Jerk_Z" -0.0604927046338028
"Walking" 18 "Time_Mean_Body_Gyro_Jerk_Z" -0.0502631568175
"WalkingUp" 18 "Time_Mean_Body_Gyro_Jerk_Z" -0.0692536211396552
"WalkingDown" 18 "Time_Mean_Body_Gyro_Jerk_Z" -0.0570591813909091
"Sitting" 18 "Time_Mean_Body_Gyro_Jerk_Z" -0.0523030404789474
"Standing" 18 "Time_Mean_Body_Gyro_Jerk_Z" -0.0532384453013699
"Laying" 18 "Time_Mean_Body_Gyro_Jerk_Z" -0.0593135986615385
"Walking" 19 "Time_Mean_Body_Gyro_Jerk_Z" -0.0603091962115385
"WalkingUp" 19 "Time_Mean_Body_Gyro_Jerk_Z" -0.0533545875525
"WalkingDown" 19 "Time_Mean_Body_Gyro_Jerk_Z" -0.0545565563487179
"Sitting" 19 "Time_Mean_Body_Gyro_Jerk_Z" -0.0590801684246575
"Standing" 19 "Time_Mean_Body_Gyro_Jerk_Z" -0.0523769867072603
"Laying" 19 "Time_Mean_Body_Gyro_Jerk_Z" -0.0599161477951807
"Walking" 20 "Time_Mean_Body_Gyro_Jerk_Z" -0.0549273707529412
"WalkingUp" 20 "Time_Mean_Body_Gyro_Jerk_Z" -0.0518985451176471
"WalkingDown" 20 "Time_Mean_Body_Gyro_Jerk_Z" -0.061531283
"Sitting" 20 "Time_Mean_Body_Gyro_Jerk_Z" -0.0465835149090909
"Standing" 20 "Time_Mean_Body_Gyro_Jerk_Z" -0.051815224739726
"Laying" 20 "Time_Mean_Body_Gyro_Jerk_Z" -0.0610028293088235
"Walking" 21 "Time_Mean_Body_Gyro_Jerk_Z" -0.0621192104076923
"WalkingUp" 21 "Time_Mean_Body_Gyro_Jerk_Z" -0.00694066389361702
"WalkingDown" 21 "Time_Mean_Body_Gyro_Jerk_Z" -0.0788436473888889
"Sitting" 21 "Time_Mean_Body_Gyro_Jerk_Z" -0.0526409877294118
"Standing" 21 "Time_Mean_Body_Gyro_Jerk_Z" -0.0538211740234831
"Laying" 21 "Time_Mean_Body_Gyro_Jerk_Z" -0.0601398663555556
"Walking" 22 "Time_Mean_Body_Gyro_Jerk_Z" -0.0569812455608696
"WalkingUp" 22 "Time_Mean_Body_Gyro_Jerk_Z" -0.067457054547619
"WalkingDown" 22 "Time_Mean_Body_Gyro_Jerk_Z" -0.0481460161016667
"Sitting" 22 "Time_Mean_Body_Gyro_Jerk_Z" -0.0517193986693548
"Standing" 22 "Time_Mean_Body_Gyro_Jerk_Z" -0.0513179245555556
"Laying" 22 "Time_Mean_Body_Gyro_Jerk_Z" -0.0702723568194445
"Walking" 23 "Time_Mean_Body_Gyro_Jerk_Z" -0.0903002524369492
"WalkingUp" 23 "Time_Mean_Body_Gyro_Jerk_Z" -0.0924998531372549
"WalkingDown" 23 "Time_Mean_Body_Gyro_Jerk_Z" -0.0293255016148148
"Sitting" 23 "Time_Mean_Body_Gyro_Jerk_Z" -0.0485561086867647
"Standing" 23 "Time_Mean_Body_Gyro_Jerk_Z" -0.0548226277867647
"Laying" 23 "Time_Mean_Body_Gyro_Jerk_Z" -0.0621991626111111
"Walking" 24 "Time_Mean_Body_Gyro_Jerk_Z" -0.0739835516362069
"WalkingUp" 24 "Time_Mean_Body_Gyro_Jerk_Z" -0.0498427228983051
"WalkingDown" 24 "Time_Mean_Body_Gyro_Jerk_Z" -0.0412055411490909
"Sitting" 24 "Time_Mean_Body_Gyro_Jerk_Z" -0.051596655125
"Standing" 24 "Time_Mean_Body_Gyro_Jerk_Z" -0.0517180379565217
"Laying" 24 "Time_Mean_Body_Gyro_Jerk_Z" -0.0624116966805556
"Walking" 25 "Time_Mean_Body_Gyro_Jerk_Z" -0.0512696224225676
"WalkingUp" 25 "Time_Mean_Body_Gyro_Jerk_Z" -0.0540452217153846
"WalkingDown" 25 "Time_Mean_Body_Gyro_Jerk_Z" -0.0642078122381035
"Sitting" 25 "Time_Mean_Body_Gyro_Jerk_Z" -0.0495595643230769
"Standing" 25 "Time_Mean_Body_Gyro_Jerk_Z" -0.0556979055540541
"Laying" 25 "Time_Mean_Body_Gyro_Jerk_Z" -0.0596922147205479
"Walking" 26 "Time_Mean_Body_Gyro_Jerk_Z" -0.0492240545355932
"WalkingUp" 26 "Time_Mean_Body_Gyro_Jerk_Z" -0.0595558392545455
"WalkingDown" 26 "Time_Mean_Body_Gyro_Jerk_Z" -0.05105874094
"Sitting" 26 "Time_Mean_Body_Gyro_Jerk_Z" -0.0487627204433077
"Standing" 26 "Time_Mean_Body_Gyro_Jerk_Z" -0.0532541948283784
"Laying" 26 "Time_Mean_Body_Gyro_Jerk_Z" -0.0711533355789474
"Walking" 27 "Time_Mean_Body_Gyro_Jerk_Z" -0.0650247552701754
"WalkingUp" 27 "Time_Mean_Body_Gyro_Jerk_Z" -0.0629013722509804
"WalkingDown" 27 "Time_Mean_Body_Gyro_Jerk_Z" -0.0621043700545455
"Sitting" 27 "Time_Mean_Body_Gyro_Jerk_Z" -0.0503883556285714
"Standing" 27 "Time_Mean_Body_Gyro_Jerk_Z" -0.051403918985
"Laying" 27 "Time_Mean_Body_Gyro_Jerk_Z" -0.0642797849864865
"Walking" 28 "Time_Mean_Body_Gyro_Jerk_Z" -0.0593552479814815
"WalkingUp" 28 "Time_Mean_Body_Gyro_Jerk_Z" -0.0752610437019608
"WalkingDown" 28 "Time_Mean_Body_Gyro_Jerk_Z" -0.077617393146087
"Sitting" 28 "Time_Mean_Body_Gyro_Jerk_Z" -0.0579015362166667
"Standing" 28 "Time_Mean_Body_Gyro_Jerk_Z" -0.0525896252375949
"Laying" 28 "Time_Mean_Body_Gyro_Jerk_Z" -0.05345019146375
"Walking" 29 "Time_Mean_Body_Gyro_Jerk_Z" -0.0392368986679245
"WalkingUp" 29 "Time_Mean_Body_Gyro_Jerk_Z" -0.0680938780306122
"WalkingDown" 29 "Time_Mean_Body_Gyro_Jerk_Z" -0.0359648430270833
"Sitting" 29 "Time_Mean_Body_Gyro_Jerk_Z" -0.047000897695
"Standing" 29 "Time_Mean_Body_Gyro_Jerk_Z" -0.0544926306307692
"Laying" 29 "Time_Mean_Body_Gyro_Jerk_Z" -0.0674469666086956
"Walking" 30 "Time_Mean_Body_Gyro_Jerk_Z" -0.0446007229941538
"WalkingUp" 30 "Time_Mean_Body_Gyro_Jerk_Z" -0.0364157841384615
"WalkingDown" 30 "Time_Mean_Body_Gyro_Jerk_Z" -0.0543595229322581
"Sitting" 30 "Time_Mean_Body_Gyro_Jerk_Z" -0.0488204595806452
"Standing" 30 "Time_Mean_Body_Gyro_Jerk_Z" -0.0520307176474576
"Laying" 30 "Time_Mean_Body_Gyro_Jerk_Z" -0.0595736770285714
"Walking" 1 "Time_Std_Body_Gyro_Jerk_X" -0.207421854757895
"WalkingUp" 1 "Time_Std_Body_Gyro_Jerk_X" -0.614786508490566
"WalkingDown" 1 "Time_Std_Body_Gyro_Jerk_X" -0.487027342244898
"Sitting" 1 "Time_Std_Body_Gyro_Jerk_X" -0.99173159212766
"Standing" 1 "Time_Std_Body_Gyro_Jerk_X" -0.992945106981132
"Laying" 1 "Time_Std_Body_Gyro_Jerk_X" -0.9186085208
"Walking" 2 "Time_Std_Body_Gyro_Jerk_X" -0.389549831525424
"WalkingUp" 2 "Time_Std_Body_Gyro_Jerk_X" -0.464854363125
"WalkingDown" 2 "Time_Std_Body_Gyro_Jerk_X" -0.243940592553192
"Sitting" 2 "Time_Std_Body_Gyro_Jerk_X" -0.989709023043478
"Standing" 2 "Time_Std_Body_Gyro_Jerk_X" -0.979324000740741
"Laying" 2 "Time_Std_Body_Gyro_Jerk_X" -0.993235849166667
"Walking" 3 "Time_Std_Body_Gyro_Jerk_X" -0.385922986034483
"WalkingUp" 3 "Time_Std_Body_Gyro_Jerk_X" -0.507270757966102
"WalkingDown" 3 "Time_Std_Body_Gyro_Jerk_X" -0.285683162346939
"Sitting" 3 "Time_Std_Body_Gyro_Jerk_X" -0.972546905961538
"Standing" 3 "Time_Std_Body_Gyro_Jerk_X" -0.940937642459016
"Laying" 3 "Time_Std_Body_Gyro_Jerk_X" -0.980328645
"Walking" 4 "Time_Std_Body_Gyro_Jerk_X" -0.492341066833333
"WalkingUp" 4 "Time_Std_Body_Gyro_Jerk_X" -0.533666803846154
"WalkingDown" 4 "Time_Std_Body_Gyro_Jerk_X" -0.395995494444444
"Sitting" 4 "Time_Std_Body_Gyro_Jerk_X" -0.9698997312
"Standing" 4 "Time_Std_Body_Gyro_Jerk_X" -0.949633878571429
"Laying" 4 "Time_Std_Body_Gyro_Jerk_X" -0.975103204259259
"Walking" 5 "Time_Std_Body_Gyro_Jerk_X" -0.357681403285714
"WalkingUp" 5 "Time_Std_Body_Gyro_Jerk_X" -0.305245202489362
"WalkingDown" 5 "Time_Std_Body_Gyro_Jerk_X" -0.411302217446809
"Sitting" 5 "Time_Std_Body_Gyro_Jerk_X" -0.966037012045455
"Standing" 5 "Time_Std_Body_Gyro_Jerk_X" -0.941930044107143
"Laying" 5 "Time_Std_Body_Gyro_Jerk_X" -0.983422257692308
"Walking" 6 "Time_Std_Body_Gyro_Jerk_X" -0.18260093354386
"WalkingUp" 6 "Time_Std_Body_Gyro_Jerk_X" -0.186763293747059
"WalkingDown" 6 "Time_Std_Body_Gyro_Jerk_X" 0.0393387960854167
"Sitting" 6 "Time_Std_Body_Gyro_Jerk_X" -0.943714804727273
"Standing" 6 "Time_Std_Body_Gyro_Jerk_X" -0.946423593157895
"Laying" 6 "Time_Std_Body_Gyro_Jerk_X" -0.939611608245614
"Walking" 7 "Time_Std_Body_Gyro_Jerk_X" -0.21166729682807
"WalkingUp" 7 "Time_Std_Body_Gyro_Jerk_X" -0.616812659215686
"WalkingDown" 7 "Time_Std_Body_Gyro_Jerk_X" -0.510731018297872
"Sitting" 7 "Time_Std_Body_Gyro_Jerk_X" -0.974369045625
"Standing" 7 "Time_Std_Body_Gyro_Jerk_X" -0.96598339754717
"Laying" 7 "Time_Std_Body_Gyro_Jerk_X" -0.9738372325
"Walking" 8 "Time_Std_Body_Gyro_Jerk_X" -0.2460827504375
"WalkingUp" 8 "Time_Std_Body_Gyro_Jerk_X" -0.40507069195122
"WalkingDown" 8 "Time_Std_Body_Gyro_Jerk_X" -0.267887897328947
"Sitting" 8 "Time_Std_Body_Gyro_Jerk_X" -0.993264647391304
"Standing" 8 "Time_Std_Body_Gyro_Jerk_X" -0.981573085740741
"Laying" 8 "Time_Std_Body_Gyro_Jerk_X" -0.969924077407407
"Walking" 9 "Time_Std_Body_Gyro_Jerk_X" -0.526985309038462
"WalkingUp" 9 "Time_Std_Body_Gyro_Jerk_X" -0.660419534285714
"WalkingDown" 9 "Time_Std_Body_Gyro_Jerk_X" -0.509669314047619
"Sitting" 9 "Time_Std_Body_Gyro_Jerk_X" -0.9645323452
"Standing" 9 "Time_Std_Body_Gyro_Jerk_X" -0.949105691555556
"Laying" 9 "Time_Std_Body_Gyro_Jerk_X" -0.945329035
"Walking" 10 "Time_Std_Body_Gyro_Jerk_X" -0.366063723207547
"WalkingUp" 10 "Time_Std_Body_Gyro_Jerk_X" -0.427291343617021
"WalkingDown" 10 "Time_Std_Body_Gyro_Jerk_X" -0.416986139210526
"Sitting" 10 "Time_Std_Body_Gyro_Jerk_X" -0.992326657222222
"Standing" 10 "Time_Std_Body_Gyro_Jerk_X" -0.950367548409091
"Laying" 10 "Time_Std_Body_Gyro_Jerk_X" -0.965900578103448
"Walking" 11 "Time_Std_Body_Gyro_Jerk_X" -0.541616397118644
"WalkingUp" 11 "Time_Std_Body_Gyro_Jerk_X" -0.660431336111111
"WalkingDown" 11 "Time_Std_Body_Gyro_Jerk_X" -0.53437494826087
"Sitting" 11 "Time_Std_Body_Gyro_Jerk_X" -0.990501518301887
"Standing" 11 "Time_Std_Body_Gyro_Jerk_X" -0.986690403617021
"Laying" 11 "Time_Std_Body_Gyro_Jerk_X" -0.981724838421053
"Walking" 12 "Time_Std_Body_Gyro_Jerk_X" -0.3908072382
"WalkingUp" 12 "Time_Std_Body_Gyro_Jerk_X" -0.549999188461539
"WalkingDown" 12 "Time_Std_Body_Gyro_Jerk_X" -0.278608163891304
"Sitting" 12 "Time_Std_Body_Gyro_Jerk_X" -0.977329927254902
"Standing" 12 "Time_Std_Body_Gyro_Jerk_X" -0.955415641803279
"Laying" 12 "Time_Std_Body_Gyro_Jerk_X" -0.9671982025
"Walking" 13 "Time_Std_Body_Gyro_Jerk_X" -0.216812065298246
"WalkingUp" 13 "Time_Std_Body_Gyro_Jerk_X" -0.631037584
"WalkingDown" 13 "Time_Std_Body_Gyro_Jerk_X" -0.463736674255319
"Sitting" 13 "Time_Std_Body_Gyro_Jerk_X" -0.991371016938775
"Standing" 13 "Time_Std_Body_Gyro_Jerk_X" -0.978465124561404
"Laying" 13 "Time_Std_Body_Gyro_Jerk_X" -0.981404742903226
"Walking" 14 "Time_Std_Body_Gyro_Jerk_X" -0.571759911525424
"WalkingUp" 14 "Time_Std_Body_Gyro_Jerk_X" -0.646611034444444
"WalkingDown" 14 "Time_Std_Body_Gyro_Jerk_X" -0.537002097555556
"Sitting" 14 "Time_Std_Body_Gyro_Jerk_X" -0.990284240185185
"Standing" 14 "Time_Std_Body_Gyro_Jerk_X" -0.969948875166667
"Laying" 14 "Time_Std_Body_Gyro_Jerk_X" -0.970274962745098
